2018-11-05 16:54:38 +0000, 1541436878, 50
2018-11-06 08:15:28 +0000, 1541492128, 54
2018-11-06 15:16:13 +0000, 1541517373, 38
2018-11-06 16:34:56 +0000, 1541522096, 38
2018-11-07 04:14:39 +0000, 1541564079, 51
2018-11-07 08:03:51 +0000, 1541577831, 49
2018-11-07 16:54:51 +0000, 1541609691, 41
2018-11-08 08:06:06 +0000, 1541664366, 49
2018-11-08 13:39:23 +0000, 1541684363, 52
2018-11-08 16:57:53 +0000, 1541696273, 23
2018-11-08 16:58:11 +0000, 1541696291, 23
2018-11-09 08:07:10 +0000, 1541750830, 33
2018-11-10 05:45:04 +0000, 1541828704, 57
2018-11-12 09:00:51 +0000, 1542013251, 56
2018-11-12 09:02:17 +0000, 1542013337, 109
2018-11-12 12:08:14 +0000, 1542024494, 89
2018-11-13 08:40:33 +0000, 1542098433, 72
2018-11-13 15:03:14 +0000, 1542121394, 39
2018-11-15 08:59:23 +0000, 1542272363, 24
2018-11-15 12:21:08 +0000, 1542284468, 30
2018-11-16 11:08:20 +0000, 1542366500, 25
2018-11-19 13:49:24 +0000, 1542635364, 64
2018-11-20 17:52:28 +0000, 1542736348, 11
2018-11-21 17:03:20 +0000, 1542819800, 19
2018-11-21 17:04:19 +0000, 1542819859, 20
2018-11-21 17:13:43 +0000, 1542820423, 12
2018-11-22 07:55:55 +0000, 1542873355, 31
2018-11-22 08:20:22 +0000, 1542874822, 29
2018-11-23 12:39:35 +0000, 1542976775, 34
2018-11-23 12:47:09 +0000, 1542977229, 36
2018-11-23 13:46:42 +0000, 1542980802, 33
2018-11-26 09:21:18 +0000, 1543224078, 34
2018-11-26 09:53:13 +0000, 1543225993, 65
2018-11-26 09:54:20 +0000, 1543226060, 65
2018-11-26 09:54:56 +0000, 1543226096, 65
2018-11-26 10:06:40 +0000, 1543226800, 73
2018-11-26 10:53:32 +0000, 1543229612, 68
2018-11-26 11:02:21 +0000, 1543230141, 65
2018-11-26 12:13:24 +0000, 1543234404, 52
2018-11-27 10:55:45 +0000, 1543316145, 53
2018-11-28 07:30:39 +0000, 1543390239, 47
2018-11-28 14:55:26 +0000, 1543416926, 64
2018-11-30 08:17:45 +0000, 1543565865, 58
2018-11-30 08:22:37 +0000, 1543566157, 42
2018-11-30 08:29:49 +0000, 1543566589, 34
2018-11-30 08:33:59 +0000, 1543566839, 28
2018-11-30 08:33:59 +0000, 1543566839, 28
2018-11-30 08:34:26 +0000, 1543566866, 28
2018-12-03 09:09:34 +0000, 1543828174, 56
2018-12-04 07:29:13 +0000, 1543908553, 63
2018-12-05 05:04:18 +0000, 1543986258, 85
2018-12-05 09:43:30 +0000, 1544003010, 71
2018-12-11 11:26:43 +0000, 1544527603, 90
2018-12-14 09:07:51 +0000, 1544778471, 111
2018-12-14 11:01:32 +0000, 1544785292, 84
2018-12-20 13:44:27 +0000, 1545313467, 187
2018-12-23 05:54:25 +0000, 1545544465, 174
2018-12-26 07:41:57 +0000, 1545810117, 141
2018-12-26 07:42:35 +0000, 1545810155, 141
2018-12-28 06:59:30 +0000, 1545980370, 101
2018-12-30 09:38:35 +0000, 1546162715, 181
2018-12-31 05:46:25 +0000, 1546235185, 186
2019-01-07 16:46:12 +0000, 1546879572, 90
2019-01-09 16:03:55 +0000, 1547049835, 60
